Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     27.51     0.00       30     0.00     0.01  __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::Ngram, NgramList::CompareCount>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::Ngram, NgramList::CompareCount)
  0.00     27.51     0.00       30     0.00     0.00  NgramList::Ngram const& std::__median<NgramList::Ngram, NgramList::CompareCount>(NgramList::Ngram const&, NgramList::Ngram const&, NgramList::Ngram const&, NgramList::CompareCount)
  0.00     27.51     0.00       26     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>::new_allocator()
  0.00     27.51     0.00       26     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>::~new_allocator()
  0.00     27.51     0.00       26     0.00     0.00  std::allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>::allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> > const&)
  0.00     27.51     0.00       26     0.00     0.00  std::allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>::~allocator()
  0.00     27.51     0.00       26     0.00     0.00  std::__niter_base<std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, false>::__b(std::__detail::_Hash_node<std::pair<std::string const, int>, false>**)
  0.00     27.51     0.00       24     0.00     0.00  unsigned long const&&& std::forward<unsigned long const&>(std::identity<unsigned long const&>::type&&)
  0.00     27.51     0.00       19     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*)
  0.00     27.51     0.00       19     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned long)
  0.00     27.51     0.00       19     0.00     0.00  void std::_Destroy<std::string*>(std::string*, std::string*)
  0.00     27.51     0.00       19     0.00     0.00  void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&)
  0.00     27.51     0.00       18     0.00     0.00  __gnu_cxx::new_allocator<std::string>::deallocate(std::string*, unsigned long)
  0.00     27.51     0.00       18     0.00     0.00  __gnu_cxx::new_allocator<std::string>::allocate(unsigned long, void const*)
  0.00     27.51     0.00       18     0.00     0.00  __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&)
  0.00     27.51     0.00       18     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned long, char const*) const
  0.00     27.51     0.00       18     0.00     0.00  void std::_Destroy_aux<false>::__destroy<NgramList::Ngram*>(NgramList::Ngram*, NgramList::Ngram*)
  0.00     27.51     0.00       18     0.00     0.00  std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_M_deallocate(NgramList::Ngram*, unsigned long)
  0.00     27.51     0.00       18     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned long)
  0.00     27.51     0.00       18     0.00     0.00  std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::end()
  0.00     27.51     0.00       18     0.00     0.00  std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::begin()
  0.00     27.51     0.00       18     0.00     0.00  void std::vector<std::string, std::allocator<std::string> >::_M_insert_aux<std::string const&>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&&&)
  0.00     27.51     0.00       18     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::end()
  0.00     27.51     0.00       18     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::begin()
  0.00     27.51     0.00       18     0.00     0.00  std::string const&&& std::forward<std::string const&>(std::identity<std::string const&>::type&&)
  0.00     27.51     0.00       18     0.00     0.00  void std::_Destroy<NgramList::Ngram*>(NgramList::Ngram*, NgramList::Ngram*)
  0.00     27.51     0.00       18     0.00     0.00  void std::_Destroy<NgramList::Ngram*, NgramList::Ngram>(NgramList::Ngram*, NgramList::Ngram*, std::allocator<NgramList::Ngram>&)
  0.00     27.51     0.00       17     0.00     0.00  __gnu_cxx::new_allocator<NgramList::Ngram>::deallocate(NgramList::Ngram*, unsigned long)
  0.00     27.51     0.00       17     0.00     0.00  __gnu_cxx::new_allocator<NgramList::Ngram>::allocate(unsigned long, void const*)
  0.00     27.51     0.00       17     0.00     0.00  std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_M_check_len(unsigned long, char const*) const
  0.00     27.51     0.00       17     0.00     0.00  std::_Vector_base<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_M_allocate(unsigned long)
  0.00     27.51     0.00       17     0.00     0.00  void std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >::_M_insert_aux<NgramList::Ngram const&>(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >, NgramList::Ngram const&&&)
  0.00     27.51     0.00       17     0.00     0.00  NgramList::Ngram const&&& std::forward<NgramList::Ngram const&>(std::identity<NgramList::Ngram const&>::type&&)
  0.00     27.51     0.00       13     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>::deallocate(std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, unsigned long)
  0.00     27.51     0.00       13     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>::allocate(unsigned long, void const*)
  0.00     27.51     0.00       13     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>::max_size() const
  0.00     27.51     0.00       13     0.00     0.00  std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_allocate_buckets(unsigned long)
  0.00     27.51     0.00       13     0.00     0.00  std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_deallocate_buckets(std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, unsigned long)
  0.00     27.51     0.00       13     0.00     0.00  void std::fill<std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>(std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>* const&)
  0.00     27.51     0.00       13     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>::__value, void>::__type std::__fill_a<std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>*>(std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, std::__detail::_Hash_node<std::pair<std::string const, int>, false>* const&)
  0.00     27.51     0.00       12     0.00     0.00  std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_rehash(unsigned long)
  0.00     27.51     0.00       12     0.00     0.00  std::pair<bool, unsigned long>::pair<bool, unsigned long const&>(bool&&, unsigned long const&&&)
  0.00     27.51     0.00       12     0.00     0.00  unsigned long const* std::__detail::__lower_bound<unsigned long const*, float>(unsigned long const*, unsigned long const*, float const&)
  0.00     27.51     0.00       12     0.00     0.00  float const& std::max<float>(float const&, float const&)
  0.00     27.51     0.00       12     0.00     0.00  std::pair<std::__decay_and_strip<bool>::__type, std::__decay_and_strip<unsigned long const&>::__type> std::make_pair<bool, unsigned long const&>(bool&&, unsigned long const&&&)
  0.00     27.51     0.00        1     0.00     0.00  global constructors keyed to _ZN8WordListC2Ev
  0.00     27.51     0.00        1     0.00     0.00  global constructors keyed to _ZN9NgramListC2EiRK8WordList
  0.00     27.51     0.00        1     0.00     0.00  global constructors keyed to main
  0.00     27.51     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     27.51     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     27.51     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     27.51     0.00        1     0.00     0.00  usage(int, char**, int&, std::string&)
  0.00     27.51     0.00        1     0.00     0.00  WordList::WordList()
  0.00     27.51     0.00        1     0.00     0.00  WordList::~WordList()
  0.00     27.51     0.00        1     0.00     0.50  NgramList::populateVector(std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> >&)
  0.00     27.51     0.00        1     0.00    27.41  NgramList::NgramList(int, WordList const&)
  0.00     27.51     0.00        1     0.00     0.00  NgramList::~NgramList()
  0.00     27.51     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<NgramList::Ngram>::new_allocator()
  0.00     27.51     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<NgramList::Ngram>::~new_allocator()
  0.00     27.51     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::new_allocator()
  0.00     27.51     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::~new_allocator()
  0.00     27.51     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::string>::new_allocator()
  0.00     27.51     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::string>::~new_allocator()
  0.00     27.51     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::pair<std::string const, int> >::new_allocator()
  0.00     27.51     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::pair<std::string const, int> >::~new_allocator()
  0.00     27.51     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator()
  0.00     27.51     0.00        1     0.00     0.00  bool __gnu_cxx::operator==<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > >(__gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&, __gnu_cxx::__normal_iterator<NgramList::Ngram*, std::vector<NgramList::Ngram, std::allocator<NgramList::Ngram> > > const&)
  0.00     27.51     0.00        1     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::begin() const
  0.00     27.51     0.00        1     0.00     0.00  std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const
  0.00     27.51     0.00        1     0.00     0.00  std::allocator<NgramList::Ngram>::allocator()
  0.00     27.51     0.00        1     0.00     0.00  std::allocator<NgramList::Ngram>::~allocator()
  0.00     27.51     0.00        1     0.00     0.00  std::allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::allocator<std::pair<std::string const, int> >(std::allocator<std::pair<std::string const, int> > const&)
  0.00     27.51     0.00        1     0.00     0.00  std::allocator<std::__detail::_Hash_node<std::pair<std::string const, int>, false> >::~allocator()
  0.00     27.51     0.00        1     0.00     0.00  std::allocator<std::string>::allocator()
  0.00     27.51     0.00        1     0.00     0.00  std::allocator<std::string>::~allocator()
  0.00     27.51     0.00        1     0.00     0.00  std::allocator<std::pair<std::string const, int> >::allocator()
  0.00     27.51     0.00        1     0.00     0.00  std::allocator<std::pair<std::string const, int> >::~allocator()
  0.00     27.51     0.00        1     0.00     0.00  std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<std::string const, int>, false>**, unsigned long)
  0.00     27.51     0.00        1     0.00     0.00  std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::begin()
  0.00     27.51     0.00        1     0.00     0.00  std::_Hashtable<std::string, std::pair<std::string const, int>, std::allocator<std::pair<std::string const, int> >, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::clear()
